0,818,2446.034613144296
-6.438714857642092,-1.940201311800836,0.0,-2.408684469067377,76.85597800663126,453.0680290119995,0.0,2446.034613144296,0,-4.7540179498618045,-3.9142032119960937,-14.78864911274482,7.843627464733031,-0.1583795087863653,0.6690339165769805,-0.7432318739597125
-8.700747484054183,-3.896217982634017,0.0,-2.4022121343923404,76.87748640783884,455.1883128849375,2.990450270365669,2443.0441628739304,0,-7.00401990271525,-5.858396119636847,-17.10978888550604,5.828405682680547,-0.1583468707449833,0.6738303151808183,-0.7388861254234776
-10.95001322341136,-5.866759943522737,0.0,-2.3957417572400344,76.89882759285251,457.3177027095487,5.9808067684891215,2440.053806375807,0,-9.241580618339029,-7.816842206605751,-19.41783399132843,3.798793756081335,-0.1582874960203064,0.6785970485590065,-0.7345107526013526
-13.186441136615844,-7.851746509320186,0.0,-2.389274097513796,76.92000419890327,459.45525063996433,8.971087938773366,2437.063525205522,0,-11.466592059562227,-9.789451554128105,-21.71295308839776,1.7548320236564203,-0.1582038414660569,0.6833333880333594,-0.7301064859312306
-15.409958624341778,-9.851095605331183,0.0,-2.382810114655591,76.94101951150225,461.5999992905962,11.961309807789618,2434.0733033365063,0,-13.678974330110185,-11.776159045668816,-23.99516437336874,-0.3033107003474646,-0.1580983639359571,0.6880384751428219,-0.7256742083904735
-17.620491812053597,-11.86472344437301,0.0,-2.376350624846215,76.96187688689749,463.7509818545616,14.95148606482525,2431.083127079471,0,-15.878645609582874,-13.77689845695305,-26.26448487583092,-2.3754657119596168,-0.1579735202837295,0.6927115735436207,-0.7212147224500628
-19.81796583072449,-13.89254425020032,0.0,-2.369896230209356,76.9825794845403,465.90722223639807,17.941628082067865,2428.0929850622283,0,-18.065523316933152,-15.791601051572687,-28.520919489637908,-4.461476921074774,-0.1578317673630963,0.6973521168012501,-0.716728697062435
-22.00230505745936,-15.934470081871805,0.0,-2.363447345776601,77.00313021140191,468.0677351992367,20.93174496264293,2425.1028681816533,0,-20.239529159041137,-17.820190161971755,-30.76442016954846,-6.561244349752326,-0.15767556202778,0.7019596845727416,-0.7122166813790148
-24.173433278274445,-17.99041074201854,0.0,-2.3570042756550023,77.02353177515356,470.2315265265589,23.92184358129488,2422.112769563001,0,-22.40059048917014,-19.862580053664985,-32.994905473160884,-8.674700613455498,-0.1575073611315028,0.7065339446136719,-0.7076791540724121
-26.331273815287965,-20.060273734536167,0.0,-2.3505672881970248,77.04378678318264,472.3975931986772,26.911928628742995,2419.1226845155534,0,-24.54863473550934,-21.91868218143148,-35.21228699419344,-10.801781594491624,-0.1573296215279873,0.7110745974961623,-0.7031165741153247
-28.475749638151964,-22.1439642412416,0.0,-2.3441366763451765,77.06389784644502,474.5649235840568,29.902002655014343,2416.132610489282,0,-26.683587883848947,-23.988406849391204,-37.41647388543266,-12.942421629473197,-0.1571448000709557,0.7155813337073691,-0.6985294230378438
-30.60678348130928,-24.24138509562499,0.0,-2.3377127979688543,77.0838676690175,476.7324976455994,32.89206611271624,2413.14254703158,0,-28.805374534250795,-26.07166318384232,-39.607372896717486,-15.09655342652384,-0.1569553536141304,0.7200538062859816,-0.693918234414596
-32.72429797860314,-26.35243674178188,0.0,-2.331296099392442,77.10369911745688,478.8992871619817,35.882117399733126,2410.152495744563,0,-30.91391796722364,-28.16835911709937,-41.78488836377185,-17.26410793203269,-0.1567637390112337,0.7244916161730072,-0.6892836122344881
-34.82821582136723,-28.477017173982013,0.0,-2.3248871273243323,77.12339527205472,481.06425596414965,38.87215290152718,2407.162460242769,0,-33.00914021343455,-30.27840137712239,-43.94892217731986,-19.44501417232161,-0.1565724131159881,0.72889430618106,-0.6846262414024393
-36.91845994174572,-30.615021856904924,0.0,-2.318486534574333,77.14295946547823,483.2263601870441,41.86216703309531,2404.1724461112008,0,-35.09096212283263,-32.40169547904372,-46.0993737522742,-21.63919908839572,-0.1563838327821161,0.7332613595485326,-0.6799468939505774
-38.99495372100876,-32.76634362868915,0.0,-2.3120950838120886,77.16239531487497,485.3845485366293,44.85215228072964,2401.1824608635666,0,-37.15930343140084,-34.53814571671985,-48.23614000572929,-23.84658737236761,-0.1562004548633396,0.737592200005807,-0.6752464338969836
-41.05762122199024,-34.9308725893119,0.0,-2.305713652073256,77.18170675244193,487.537762572282,47.84209924363381,2398.1925139006626,0,-39.21408282510229,-36.68765515367095,-50.35911534556912,-26.06710130775028,-0.1560247362133814,0.7418861914734458,-0.6705258226951634
-43.106387445139,-37.10849597642977,0.0,-2.29934323738451,77.20089805754611,489.6849370045808,50.8319966755264,2395.202616468769,0,-41.25521800142063,-38.85012561360725,-52.468191667835214,-28.300660612126155,-0.1558591336859636,0.7461426365024679,-0.6657861263147093
-45.14117860818142,-39.29909802997364,0.0,-2.2929849674581484,77.21997389126538,491.82500000853554,53.82183152618055,2392.2127816181155,0,-43.282625729013,-41.02545767090474,-54.56313345061303,-30.54729830398081,-0.1557061041348088,0.7503607735576298,-0.6610285239730548
-47.1619224499285,-41.50255984650797,0.0,-2.286640109694779,77.23893933196061,493.9568735522647,56.81158898304616,2389.22302416125,0,-45.296221905908304,-43.21355064134857,-56.6437730567306,-32.80697407402693,-0.1555681044136392,0.7545397737104286,-0.6562543179964725
-49.168548558794654,-43.71875922408203,0.0,-2.280310080820025,77.25779990869707,496.0794737411288,59.80125251293426,2386.233360631362,0,-47.29592161636285,-45.41430257314799,-58.710170627666486,-35.07943364801849,-0.1554475913761772,0.7586787378737636,-0.6514649435681655
-51.16098872550064,-45.94757049872494,0.0,-2.2739964541964386,77.27656162857303,498.1917111773032,62.79080390334031,2383.243809240956,0,-49.281639185494925,-47.62761023712213,-60.76220816275595,-37.364584817619885,-0.1553470218761452,0.7627766958292295,-0.6466619768471339
-53.13917732211871,-48.18886437545768,0.0,-2.267700966262114,77.2952309957534,500.292491334774,65.78022330611226,2380.254389838184,0,-51.25328823406475,-49.853369118545245,-62.7997652313697,-39.66233198401375,-0.1552688527672655,0.7668326060319887,-0.6418471424928126
-55.10305169656861,-50.44250774923288,0.0,-2.2614255142538444,77.3138150270254,502.38071494969466,68.7694892719945,2377.265123872301,0,-53.21078172325901,-52.09147339897478,-64.82271900859122,-41.97257600032268,-0.1552155409032605,0.7708453611521037,-0.6370223145151847
-57.05255262678377,-52.70836353863398,0.0,-2.255172192778548,77.33232128241701,504.4552784260591,71.75857882155174,2374.2760343227446,0,-55.15403203242749,-54.341815977241495,-66.83094428667005,-44.29521397892833,-0.1551895431378526,0.7748137689791559,-0.6321895470508155
-58.98762469238681,-54.98629042506579,0.0,-2.2489432399322067,77.35075796740601,506.5150742566082,74.74746737735407,2371.287145766942,0,-57.08295092489048,-56.60428836148873,-68.82431350619056,-46.630139112660025,-0.1551933163247641,0.7787365911110948,-0.627351035437634
