x,y,z
57.36926442796026,-69.4227272736916,-1.1006377762142847,
56.32825774532878,-65.8399898290519,-1.000590303916077,
55.41217102003471,-62.559503144262216,-1.0005490831260566,
54.66264639005624,-60.06287908433106,-1.000518487488403,
53.74656100760263,-57.00160827667178,-1.00048245907605,
53.13236779734171,-55.016487673389975,-1.0004597878835355,
52.42448312482211,-52.359326400267584,-1.0004314439001085,
51.7686499489013,-50.207025994900846,-1.0004086899946572,
51.175277511197166,-48.354763417867716,-1.0003895119203694,
50.70682556625966,-46.591073289402836,-0.9003725746461555,
50.11345323523607,-44.69563172996495,-0.9003542490547431,
49.67623110940536,-43.13233513005794,-0.9003400079299944,
49.32229006051642,-42.0750065021112,-0.900330161805492,
48.89547808108182,-40.532745725061545,-0.9003168354640305,
48.22923194152204,-37.01311305758469,-0.9002902498649252,
48.18758701853939,-35.20734908735604,-0.9002796573899854,
48.22922093465616,-33.18236887815035,-0.9002690559456514,
48.3853655569037,-31.66224941843773,-0.9002624685852325,
48.60396904797435,-30.16870093499479,-1.0002568519693131,
48.97872212864621,-28.64636655267861,-1.0002526595185692,
49.509623563582146,-26.94688745997016,-1.000249308891835,
50.0821656570448,-25.60058955025356,-1.0002482013820364,
50.83167505860342,-23.80257327461045,-1.0002471256908967,
51.74774342327787,-22.366594635382242,-1.1002492644281494,
52.78873093861302,-20.741293024213945,-1.1002522689507659,
53.87135876592933,-19.370636053011772,-1.1002569838043446,
55.08931507233517,-18.157193789771277,-1.2002637929129492,
56.18235372192057,-17.166289605950663,-1.2002705653600705,
57.629329017552564,-16.005989963483042,-1.2002804353768362,
58.774417728031146,-15.22765851105455,-1.200288964734379,
60.190163972712874,-14.362968197722994,-1.2003001449114503,
61.43935214005954,-13.715280062397637,-1.2003106171172875,
62.7509999842586,-13.135127839314167,-1.2003221540919435,
64.54150372589099,-12.46861586525904,-1.2003386688635627,
66.32159792578356,-11.934961916724141,-1.2003558938973589,
67.94554404964245,-11.603917131862104,-1.2003723669043729,
69.85055943824942,-11.373621985626919,-1.1003925184126433,
71.59942554009037,-11.288363951716244,-1.1004117514500344,
73.35870241662164,-11.402392958412467,-1.1004319382667864,
75.31576813934167,-11.5950286507335,-1.100455087318359,
77.31447460437836,-12.00909422011845,-1.1004797615032205,
79.21949251356632,-12.556018172731358,-1.1005041866263099,
81.32230139068506,-13.325478611172347,-1.0005322115076605,
82.8109237370859,-14.069477144628188,-1.0005529627843792,
84.49733620136087,-15.10576254731802,-1.0005774549112179,
85.89227088689495,-16.112156182945824,-1.000598556908204,
87.578685687697,-17.520444178171157,-1.0006252125271216,
88.90075418960285,-18.811376172192407,-0.9006471932428282,
90.39979261269848,-20.539631681110798,-0.9006736144491274,
91.32628340055817,-21.904744481751784,-0.9006913746323697,
92.29441515697293,-23.470251424173338,-0.9007109039054777,
92.86696743961521,-24.60618571460735,-0.9007235154051623,
93.61649206507917,-26.365445297820855,-0.9007415361286846,
94.07453672348721,-27.753810725813103,-0.9007541958690446,
94.59504414675146,-29.69243008536143,-0.9007706681130117,
95.10515014255223,-33.11131103925177,-0.9007951748699075,
95.65689868457605,-37.248732460953796,-1.000826367276348,
96.00044155205653,-40.13285946030896,-1.1008491179723077,
96.40644625459075,-43.11884460626939,-1.1008748332408693,
96.78121857530607,-45.8988990210711,-1.2009000122070432,
97.15599395613582,-49.188242979118385,-1.3009303619062127,
97.7285633096697,-53.31791356882247,-1.4009724703404167,
98.15538955153043,-56.74454372444897,-1.501008748063093,
98.50934434185638,-59.835707320273826,-1.6010426085636915,
98.80083401294473,-61.98579254080799,-1.7010677611229355,
99.11314513934923,-64.38830805920274,-1.801096536332281,
99.37340640747502,-66.49742975643555,-1.8011223422927998,
99.73777088096897,-69.21326973814439,-1.8011570771766117,
100.09172526613328,-71.88703801774489,-1.8011923560383565,
100.44567902007299,-74.4368053372978,-1.8012273258056304,
100.75799393881512,-77.13493116547289,-1.8012644838969436,
101.18482238422932,-80.47298973435956,-1.801312705558562,
101.59082996513399,-83.62836844442874,-1.8013599720625209,
101.83027181704618,-85.72199006833603,-1.80139173489831,
102.13217512568028,-88.0791133085749,-1.801428849879514,
102.42366651377657,-90.10187691524585,-1.8014619309101718,
102.70474728732525,-92.00838969323343,-1.8014938138428853,
102.91295535213092,-93.42664919867072,-1.8015178986465372,
103.05870249257792,-94.66001482008633,-1.8015385359178069,
103.21485854930158,-95.71845047502278,-1.8015569421807527,
103.30855323914454,-96.52334887024217,-1.8015706553895292,
103.35019772352462,-97.27067572005112,-1.801582744817189,
103.24610225687837,-97.96153875127015,-1.8015916906497544,
103.02749717552123,-98.66679545160432,-1.801599087822492,
102.67356380774666,-99.59791183441023,-1.801607933966153,
102.2467603216947,-100.48584975320558,-1.8016150842426555,
101.71585738672687,-101.42914585467798,-1.8016216112459134,
101.0183948838947,-102.38683590837186,-1.8016259169331903,
100.02945498049552,-103.67888735253693,-1.8016313228036793,
98.83231623713988,-105.11265532433269,-1.8016362638383967,
96.72951711738479,-107.64693849809134,-1.7016465404522947,
94.95983399047931,-109.71068030213625,-1.6016553155464024,
92.65924367116673,-112.45974980318108,-1.6016696334000216,
91.25390673124518,-114.13487919404548,-1.501679298581692,
89.54668269011273,-116.32594264276644,-1.4016949125869687,
88.0060162136701,-118.19150261794404,-1.3017079638674005,
85.86157328775087,-120.67707036022372,-1.2017255439397871,
83.69631113103674,-123.4527116601923,-1.1017501850563534,
81.97867403157578,-125.45777322351744,-1.0017672237126405,
80.42759388103926,-127.21372280513532,-1.0017824554734815,
79.24086298392878,-128.6718488332942,-0.9017970183514095,
78.02290099480054,-130.2074735129982,-0.9018133443545437,
77.05477662076262,-131.30023640290193,-0.901824103021653,
76.31567175158605,-132.0741406784976,-0.8018312852964513,
75.80558537236084,-132.81925588293504,-0.8018407616233532,
75.5141085221834,-133.49019094444589,-0.801851389624872,
75.26427137147255,-134.1024467910234,-0.8018613514422697,
75.17058390993999,-134.6615586671999,-0.8018720916437374,
75.14976704779687,-135.3601712924326,-0.8018867161360888,
75.24346100250838,-136.24921344457027,-0.8019068530789397,
75.48289499943466,-137.15154075701219,-0.8019291244095825,
75.97217004839246,-138.28858303174988,-0.8019596179573867,
76.59677663017966,-139.7489128809587,-0.8019990885168369,
77.40876306085863,-141.41406261944073,-0.9020457901935757,
78.15829009573218,-142.9186778607666,-0.9020886465508653,
78.92863749285823,-144.47090047799006,-0.9021332898254286,
79.84472701846845,-146.4305540661078,-0.9021896207741875,
80.65671487765636,-148.00934803257357,-0.902236474302903,
81.27091138819144,-149.29917640956097,-0.9022744933290596,
81.88510786844628,-150.56354028153447,-0.9023122297154629,
82.60340379347585,-151.94525926542104,-1.0023544327772953,
83.31129157142882,-153.4199813549437,-1.0023991325950732,
83.8630280037524,-154.6256664173857,-1.0024356330295703,
84.61255619538977,-156.1302813262827,-1.0024823819040378,
85.41413406937546,-157.7987518442414,-1.1025343469588123,
86.3406333134304,-159.68200897868348,-1.2025939426722587,
87.34000381370275,-161.75569563919635,-1.3026600830687798,
88.30814336815254,-163.61570214157445,-1.4027211096008045,
89.06808213824071,-165.34838724029245,-1.502776598791577,
89.43243920855576,-166.58175178376501,-1.502813964083387,
89.7551555151272,-167.93690052899905,-1.6028542264220533,
89.9737752992635,-169.70059124984135,-1.6029042421046995,
89.99460354625457,-171.4963877087984,-1.7029528306587025,
89.90092138716986,-172.98993517490982,-1.702992065833584,
89.52617168513247,-175.04702409947407,-1.703043226909493,
89.06813648331847,-176.3800337919728,-1.8030737403329837,
88.53723263744183,-177.74626114989482,-1.8031044863803771,
87.82935831908526,-179.1113822644309,-1.803133100256808,
86.83000353589327,-180.53407671852906,-1.8031597544498794,
85.15399977886423,-182.5014929321534,-1.8031934634560898,
83.3634828872659,-183.97290582096568,-1.803212323413618,
80.72975440106417,-185.62035962816287,-1.8032264523614927,
78.60611371891964,-186.6234486614714,-1.8032293683428833,
75.97238106841928,-187.54571770718192,-1.8032246677256722,
73.60930824061379,-188.06387794386163,-1.7032123104490253,
71.2670531262989,-188.34510445101023,-1.7031940641969143,
68.8727463983155,-188.28643543382375,-1.7031660295295197,
66.25982984356335,-188.15469792663623,-1.6031344520999937,
63.58445108649749,-187.4970634198988,-1.5030877588215574,
60.82579132829677,-186.58921258873397,-1.4030340969721635,
58.87911358877628,-185.59167919408478,-1.3029865748121807,
56.942844972771155,-184.5409993363491,-1.3029383490554736,
55.370928006187455,-183.37849866953604,-1.202890802385049,
54.25705189589352,-182.34774447288473,-1.2028515200801237,
52.924564658523664,-181.07895336729268,-1.20280398479823,
51.435926496603805,-179.29644726898985,-1.1027411773368812,
50.26999849051877,-177.5050800060273,-1.1026815069025204,
49.145711767641245,-175.77350147800212,-1.0026245316251092,
47.865273450600334,-173.78727571660926,-1.0025600724345693,
46.34540460235868,-171.3936215318062,-0.9024837275149622,
44.86717568362456,-169.06639343285403,-0.9024107115554116,
43.63878937716027,-167.17538481530917,-0.8023520721952551,
42.0981011007888,-164.85147804140868,-0.8022809043004528,
40.42208302221677,-162.243036104727,-0.7022028181806448,
38.97508602116321,-160.04534402751486,-0.7021379864417767,
37.67383041501887,-157.9683334863975,-0.6020781083547533,
35.21706020010265,-154.35681092814028,-0.601975169196777,
33.551453721104835,-151.82918766669897,-0.6019051921777816,
32.135688687358794,-149.72338844676247,-0.6018478524738313,
30.470082548050797,-147.1370835237056,-0.7017791655415024,
28.87734739473821,-144.5231018773418,-0.701711665765167,
27.41994353672215,-142.38962356255232,-0.7016569900830447,
25.598189032721205,-139.5907476794742,-0.7015872129978717,
23.786844779981628,-136.8029409336414,-0.8015194693450383,
22.048371808375066,-134.2520664868158,-0.8014587266656932,
20.060058506172773,-131.13322141887772,-0.9013869274346789,
18.30076658870943,-128.44948846792818,-0.9013267295650564,
16.16671475939251,-125.18892784227309,-1.0012557792160948,
14.011844049941384,-121.90622594763032,-1.001186748852092,
10.9200744697328,-117.14215585095005,-1.0010909457701516,
8.744385852798887,-113.85945326760753,-1.0010278210257226,
6.9850975686220025,-111.14250458178822,-1.0009774684661608,
5.392369605057226,-108.65141453645626,-1.000932768393028,
3.893331979670526,-106.43821931261014,-1.0008941550897958,
1.8529758361962259,-103.28948108479983,-1.0008411854103443,
-0.6037785086296541,-99.54398798311745,-1.0007810623775342,
-2.9043822493690783,-95.94906863799483,-0.9007263042299591,
-4.663666803892561,-93.25204736386695,-0.9006871241766277,
-5.756713153387987,-91.62453442232199,-0.9006643013431876,
-6.995498725349297,-89.69809045972879,-0.9006380063094284,
-8.265513910630926,-87.76611062951201,-0.9006125007546331,
-9.046260683018748,-86.34674208430252,-0.9005940815175641,
-9.722907689909484,-84.96723101433719,-0.9005764483381284,
-10.108076008504433,-84.03833205441039,-0.8005646721261748,
-10.39955436921456,-82.97214502232987,-0.8005511055721364,
-10.649392737761039,-81.74984965401343,-0.8005356490254272,
-11.0970192009784,-78.77161193170704,-0.8004987290180701,
-11.638335126914319,-75.50108732668492,-0.7004599245710494,
-12.200470650027889,-72.32577646387249,-0.7004239771942942,
-12.585637333812967,-69.71400691318136,-0.6003954833889331,
-12.929164193934797,-67.50302508568804,-0.6003722566977245,
-13.678677708090593,-63.251563674451496,-0.5003300039855247,
-14.219992724491913,-60.27996850257758,-0.5003022540826798,
-14.771717094280532,-56.84669110223345,-0.5002718105851187,
-15.385900929285674,-53.43112803853468,-0.5002435743777944,
-15.958444918616001,-50.20267359192351,-0.5002186074269837,
-16.45811932986304,-47.22000683105021,-0.5001969739330949,
-16.864104466800697,-44.60380730538783,-0.5001790989086601,
-17.270089419736152,-41.934464487678575,-0.5001619777824491,
-17.686483801535413,-38.90529738383241,-0.5001438165212093,
-17.873861619084252,-37.91328938466648,-0.5001383321608674,
-18.154929137151523,-37.19253341517579,-0.5001348589963843,
-18.58173581000912,-36.54263497979673,-0.5001323109100309,
-19.133461528387926,-35.762092505705894,-0.5001294941292187,
-20.028715069131408,-34.99262112275865,-0.5001279485979033,
-21.121757265514674,-34.4722580026234,-0.600128622793056,
-22.485458241794046,-34.133467856401204,-0.6001314515684673,
-25.108760912973885,-33.868854382884464,-0.700139817855586,
-28.554447912664735,-33.44480931031971,-0.8001520557028297,
-32.322842310697126,-32.89122620025819,-0.9001671374216222,
-35.72688955954566,-32.47935894186273,-0.9001831675439398,
-38.71453926428454,-32.03538456564446,-0.9001983367118278,
-41.89997719163466,-31.457443832683644,-0.9002155672519443,
-43.06588905074127,-31.242653490462526,-0.9002222677610181,
-44.32548997295658,-30.917147670612685,-0.9002292988389407,
-45.13746325890552,-30.39567714830762,-0.9002324715697707,
-45.824516467582285,-29.563097356628127,-0.9002334330707829,
-47.42764008826449,-27.26132535413144,-0.8002348380224671,
-49.665764433267725,-23.692969514415104,-0.800237534360785,
-51.497902727332985,-20.772298258074127,-0.8002418214144766,
-53.44454959198849,-17.86712655021906,-0.8002489809975595,
-54.68332520601591,-15.965036473749672,-0.700254405231667,
-55.74513190237445,-14.326448679116787,-0.7002596809763606,
-57.48357963077331,-11.630528772792152,-0.7002695888519219,
-59.253255767419155,-8.974465882352026,-0.8002814642683189,
-61.512195625770346,-5.315321976079497,-0.7002987194182484,
-63.979331408624034,-1.5410330559579948,-0.7003209393170282,
-65.85310555973001,1.3652470904546499,-0.6003399613187768,
-68.25778013013866,5.0985718726119895,-0.6003671349584776,
-70.1107328642991,8.055781555568887,-0.500390290928983,
-71.86999571852344,10.77938197841592,-0.5004139072567373,
-73.58761880739134,13.405553068156733,-0.5004384916381825,
-74.9200786663788,15.458218317869578,-0.4004586672443198,
-76.40868429058868,17.79542214960651,-0.400482444537805,
-78.01179784067487,20.255520484676815,-0.4005092214296351,
-80.07294248529388,23.555949261225212,-0.4005461516040736,
-81.95712003607198,26.454481386992537,-0.40058149960193745,
-83.62269036673841,29.10611782174051,-0.4006147219831302,
-85.24662126232647,31.626003170659132,-0.40064827419886484,
-86.98505940229995,34.35514094012034,-0.4006859287474658,
-87.58882828703673,35.287365782537115,-0.4006993053403587,
-87.98440025208032,36.03469522580119,-0.4007089475356054,
-88.37997181043434,36.852882387269645,-0.4007191160576564,
-88.7026743241344,37.62789025743072,-0.4007281436975223,
-88.994147033979,38.42282669844604,-0.40073696602307507,
-89.32725916605229,39.50119481832485,-0.3007482442482363,
-89.61872898295837,40.82756409548463,-0.3007607288032119,
-89.84773749895672,42.51375734636559,-0.3007750259788242,
-89.93100868319907,44.25420095106232,-0.20078810252473467,
-89.89976769812932,46.368860555808105,-0.20080276838370814,
-89.72279239518218,47.989730476094834,-0.10081233137624146,
-89.2855672079893,49.87852900415619,-0.10082076855223576,
-88.69219602964841,51.62561211278468,-0.0008264698939726145,
-87.63037768467417,53.874232602749615,0.0991694996807766,
-86.6622499407541,55.58145561503002,0.09916799336805937,
-85.50674699012957,57.07831979339236,0.19917029018893828,
-84.38247382167744,58.31721696431765,0.19917398879823978,
-82.83139444338633,59.83732865854621,0.19918015540824996,
-81.00965905080778,61.25668837570521,0.1991899973660054,
-79.53145216047909,62.19001027609774,0.19919951123028667,
-77.76176901091186,63.3691196531568,0.2992096539174902,
-75.84634718173625,64.42201227085275,0.29922210438917674,
-74.12871422783226,65.24351125006872,0.29923389241507437,
-72.16124403772754,66.16576014589866,0.299246894532601,
-70.34992332402473,66.8101148185911,0.29926036741474604,
-68.27835577086395,67.49321894105867,0.2992756396515972,
-66.19637921542399,67.99917898518723,0.2992921747134609,
-63.52104042858488,68.40992197590792,0.299314951587597,
-61.18922831130902,68.61141494565746,0.29933556309685017,
-58.9094658500444,68.74426500954654,0.2993555789303741,
-56.50478654261011,68.67118580421916,0.3993781176365587,
-54.256255704369195,68.44974909601588,0.49940002635035796,
-52.08059365767426,68.02570304082066,0.4994227165866896,
-49.8320636455332,67.44112109583835,0.5994469127595039,
-48.18730505863318,66.95396946656406,0.599464708298882,
-46.511317781170234,66.35942522636857,0.6994833927676041,
-44.93942858406596,65.68627259244093,0.6995016642406249,
-43.221802063934334,64.86697670359356,0.7995219584167117,
-41.25433819604811,63.82735610955749,0.7995455269922438,
-39.474252559762824,62.75341546730033,0.8995675046158382,
-37.41310032765785,61.24657697783067,0.8995946497794591,
-35.65383492240594,59.664453991926656,0.999619799944508,
-33.50940388723562,57.66161171801937,0.9996499443172517,
-32.39554910211671,56.42713512304293,0.9996667973349567,
-31.0110377040709,54.6756172853268,0.8996890154516564,
-29.980462151749304,53.142210011128206,0.8997069709491186,
-28.70004989470007,50.9400818157258,0.7997309236695287,
-27.627834650020286,48.97931324184269,0.699751100442958,
-25.733240272424986,45.66228250166325,0.5997837649754487,
-23.880284241133104,42.44710944961244,0.3998132994480095,
-21.82954073588427,38.697182859015996,0.2998446266021215,
-19.924534431502906,35.32811703400025,0.1998705188856409,
-18.48797218120631,32.668736839458894,0.1998890959818329,
-16.676653459396448,29.512244791061182,0.09990955703061744,
-15.135991374564023,26.705613656994398,0.09992583292735802,
-13.886805474409412,24.490201940866555,0.09993761466560969,
-11.67990949262592,20.69709840276143,0.09995554512165761,
-10.118425902732822,17.981254182653736,0.09996649215307674,
-8.473662656311362,15.094908707158469,0.09997641190847606,
-6.776849359335075,12.083455235525442,0.09998489189896054,
-5.6942197807555655,9.926723271472332,0.09998969287180914,
-4.143144140956826,7.176557938891668,0.09999459441062264,
-2.3838697945248963,4.167319224161779,0.09999818514325942,
-0.7911534285996037,1.3396535916513284,0.09999980908245043,
