x,y,z
-9.7067920442462,12.266801763733765,2.499980788826842
-26.932728267851683,-2.963312490559315,2.899942516684884
-46.10867489525464,-21.707945024149783,2.099796489249618
-58.85076446306658,-35.04701359891989,2.699632247926541
-73.524895688742,-52.296789646320974,2.799361684242715
-87.89357915453049,-70.68514652225214,3.199002261482825
-98.62296541152372,-85.80753495813617,3.0986594838768937
-105.946655325941,-96.76729710278,3.098384833716068
-119.62360257828108,-119.04525796967269,2.7977652164910793
-129.60731225750757,-137.56121525381212,2.597196775954629
-143.5630963066201,-167.26557449754304,3.396186268924467
-158.31883322750124,-203.46743192831389,3.194782113466985
-168.3837201154498,-227.9693169840966,3.293693399744029
-183.0947343996034,-263.9014717896986,3.3918987561515337
-198.7944267484796,-302.76443022179836,3.7896975867163007
-205.90295870468051,-321.68322509006464,4.188543358908248
-210.71995745474106,-337.6590160537339,4.387557915804564
-213.2003883083672,-347.6166853716145,4.086938992354476
-215.51912440338364,-359.543050789174,3.886197954414911
-217.23574435788373,-369.3265289175283,3.985579045436822
-218.18850295099122,-377.9336900281819,3.9850407923713362
-218.93460156389318,-387.4297621324089,3.9844437322267368
-219.25835002805277,-397.33532820904645,3.783821340359765
-218.99810069179566,-412.0383173671479,3.28289447868562
-218.23453120713873,-422.7695655550567,3.182216150479917
-216.93179577106966,-433.9658166392394,3.1815062377005745
-214.92815033625192,-446.12313094097374,3.280732611198232
-211.33399425427558,-461.6241384397159,3.279746067399458
-207.6948621791543,-474.72038735124676,4.078901172277824
-203.50751383417304,-485.89237515901607,5.178192063601159
-198.15191848613486,-499.05292973738005,4.67734116079825
-191.29560546766587,-514.1055868599269,3.676350953014577
-184.0977530536698,-526.0510461164854,3.775585433542659
-172.56854793742463,-543.21356638238,4.674464306768755
-164.13045423917362,-553.856072640084,3.3737686158094675
-154.3085158906843,-565.1314208444364,5.173021346471842
-144.03714184257618,-575.4543474728074,4.072335386103305
-132.00440818746677,-585.6397320466153,3.571665468334743
-119.944709026597,-595.1127921725265,4.6710237886201185
-107.31879771216057,-603.7334379178315,4.470435749410001
-92.76073763823763,-612.2196426690559,2.569852354206887
-73.28707431910993,-621.1955314827674,3.4692349416027923
-58.56722227673981,-627.0563731515871,5.168811618992095
-36.694057490709014,-633.4996631128139,5.068336059449678
-21.560748556995236,-636.7078366458406,3.568084628569409
-6.490341235472499,-638.7652575355139,2.867911365953603
8.741827185716687,-640.0059199553752,2.567783920031161
24.477242538913245,-640.2222901310705,2.56772121389281
39.934072762845204,-639.4132491869898,2.767724676404953
54.69893457402176,-637.6010059619399,3.2677972694395407
69.75135768523849,-634.9120666033205,4.06791967811921
85.14526038874712,-631.3863891216497,5.268084072815668
99.48769927418664,-626.802969806176,5.068330225408204
113.59644506336846,-621.4603667826153,3.8686192666604597
127.7411080193753,-615.2843530803484,2.9689526330381
141.63412894359269,-608.2616635611871,2.8693353148566985
155.45523082471095,-600.3190220941692,3.269768692283492
167.87441040808702,-592.8058000862737,3.0701592182774107
180.55416809372363,-584.2527704032134,3.3706049859711698
192.98226191824878,-575.5199029687853,3.171037960417266
205.2934836867115,-566.2454387738078,2.6714867683231205
217.06550210674627,-556.8855566430292,2.571924146384788
229.14304317837826,-547.3436869958186,2.8723307611830933
240.9509418648683,-537.742939792391,2.5727153724849643
252.77679267210567,-527.8192742812982,2.673089762751431
264.2970857354991,-518.2496019931511,2.6734105734916227
512.0131036770945,-312.30643827715255,1.5718049306196349
538.0446350277202,-288.37100513338606,1.7707954016518102
559.3584613019979,-266.25801879478564,2.469928567256318
578.2728287356974,-243.7800128311533,2.769145420584479
586.781926018225,-232.23809865821664,2.968801295913636
596.0995233078455,-217.6576299346054,2.9684542045107634
603.2425748030189,-205.17027218852715,2.668198667759981
609.7745372856646,-191.51219207287136,3.0680043643147314
615.8391973460072,-177.33367582000577,3.767833663038246
620.9871026370126,-161.72806902139087,3.8677512492623407
625.0476423082338,-146.67517140348284,3.167720173362895
627.6975167821305,-133.1926749925031,2.8677569870215294
630.0866461875684,-117.60168298104614,2.667829193030144
631.2986078560513,-101.7888304969245,2.6679823071297477
631.2794810786205,-85.86953128331076,2.668219116420559
630.0921663914031,-69.5996378250268,2.768535279519689
628.1860552035472,-54.06999729526073,3.068874087669869
624.8151691422655,-37.452908917622175,3.369324373151059
621.2108287900996,-23.16630029289051,3.6697441025659447
616.6180886625559,-9.927358180310264,3.5702236548987796
609.9583510953483,6.368790538962298,2.9708677677404767
603.244957749626,19.847294774700966,2.7714776580942644
595.8757095471577,32.69431589066416,3.0721164300123256
588.7491846141394,43.87674012956417,3.0727100719151466
579.403090846697,56.29305889922293,2.9734670501549765
572.6272286659117,64.66564223619466,2.873998569516317
561.5020318120946,76.6368561069614,2.874853413622432
551.1947062632579,86.20664326542997,2.675628811375944
537.5895546175002,97.4808136117079,2.876625728916963
525.1886778450046,106.1516129329342,2.9775187463188573
511.07152467847817,115.06314241873659,2.978509084041548
496.05584172327656,123.02136215966908,2.4795440987262296
478.3176279213236,130.76641415994922,3.3807427301434956
464.31759663196226,135.68405271677523,3.4816729264014725
446.8310866457215,140.68919535859627,3.182811584545391
425.07643001419615,144.56776866497148,2.7842096549240694
406.86228267825254,146.6665397446594,2.8853479762082515
386.88701645669966,146.97968682935087,2.8865821165723275
367.7834141241532,145.88908324617398,2.6877359860793604
342.362930882147,142.39677611654471,2.2892285303537108
318.15552214082686,137.70827112452315,1.3905836686722068
294.2896140047837,132.9532888232668,1.7918292567944007
269.36338390324573,127.69451791516113,2.393037046603098
245.26378988288894,122.64890616581596,2.6941073966434175
215.6019951019362,116.73983139996595,2.59528891283594
192.248126403974,111.84973475979851,2.0961225515825888
174.19582282488048,107.42589932635605,1.596716755477125
159.54911275777002,103.51487610003817,1.6971643502718479
143.30294174975532,98.31654431173197,1.6976320734124286
125.78080637000184,91.8087359437611,2.49809851797621
105.45508755986947,83.14245912404229,2.398585726956803
93.61187214337579,77.94315706736828,1.7988361719327486
79.94455685859616,71.0659310157643,2.1991024725083506
67.22072651417218,64.4661703471831,2.6993194160014546
54.78442198056688,57.27271233876087,2.8995070733715913
40.67673397871407,48.82635371849621,2.199682985095915
24.394459320695276,38.211573054673636,1.8998385885201579
6.7283299388521804,25.368457661908266,2.599945848242097
-1.5925621463161468,18.80097884272318,2.299972004867743
