0,613,2453.4049480830236
-1.8018472230053366,2.9192060315089923,0.0,-2.4238070528317923,77.52336861235882,452.7328039830354,0.0,2453.4049480830236,0,0.3753477007595457,0.42573319373801644,-9.811594878992352,12.092517984242672,-0.15829733354059525,0.0,0.0,0.01
-4.863554765590289,0.34274495311118236,0.0,-2.4152957891054307,77.55160714884175,455.5185153630879,4.001525304783215,2449.4034227782404,0,-2.6654650919738936,-2.1318270863932343,-12.952680120049434,9.449344955129195,-0.15826421479951747,0.0,0.0,0.01
-7.903409589185469,-2.2597156088231998,0.0,-2.4067790832896168,77.57952777213177,458.3195764397523,8.003214738629712,2445.401733344394,0,-5.684543138569797,-4.715235894966751,-16.07088359777095,6.778862674726517,-0.15818638993400755,0.0,0.0,0.01
-10.921221477893866,-4.888018262780153,0.0,-2.3982595975498895,77.60713225958685,461.13375217817156,12.0051097193141,2441.3998383637095,0,-8.681698441101505,-7.32434762771308,-19.16601268951845,4.081314316799966,-0.15806936593061802,0.0,0.0,0.01
-13.916794211784403,-7.542000580855085,0.0,-2.3897399252267353,77.63442484119393,463.9587787059525,16.007243918548657,2437.397704164475,0,-11.65673556972195,-9.959012465813291,-22.237871112993357,1.3569462834260835,-0.15791864977590142,0.0,0.0,0.01
-16.88992733943795,-10.221493344549756,0.0,-2.3812218128768556,77.66141141645906,466.79236387792974,20.00964345700594,2433.3953046260176,0,-14.609450018108397,-12.619074393228997,-25.28626611288809,-1.3939980946613684,-0.15773974845641042,0.0,0.0,0.01
-19.84041740763525,-12.926319548181976,0.0,-2.3727063277872684,77.68809852875285,469.63218792079545,24.012327111054358,2429.3926209719693,0,-17.539629913009694,-15.304370281592654,-28.311006897785294,-4.171277373915282,-0.1575381689586976,0.0,0.0,0.01
-22.768058664729423,-15.656294060466474,0.0,-2.3641941135156768,77.71449265319221,472.4759041585642,28.015306522438202,2425.3896415605855,0,-20.447065436261273,-18.014721691712463,-31.311902366809516,-6.974650005291091,-0.15731941826931545,0.0,0.0,0.01
-25.6726433904029,-18.411223711762176,0.0,-2.3556854767983713,77.74059975926899,475.3211398197335,32.018586404260596,2421.386361678763,0,-23.33156445291628,-20.74992058047691,-34.288760421953135,-9.803873656407005,-0.15708900337481665,0.0,0.0,0.01
-28.55396196353379,-21.190907645008178,0.0,-2.347180349620521,77.76642501107804,478.1654969269137,36.022164739776834,2417.3827833432465,0,-26.192935365303363,-23.509748120960946,-37.24138840154028,-12.65870556333322,-0.1568524312617537,0.0,0.0,0.01
