x,y,z
95.31370764952827,-98.41219778531932,-1.7014752466467051,
94.9389532633747,-99.22927755609011,-1.7014823896135631,
94.3872291120821,-100.01425092641946,-1.7014865302667488,
93.51279670158239,-100.97637028482607,-1.7014888989913004,
92.48221592835928,-102.18427804065381,-1.7014932204666948,
91.48286608045524,-103.34015108120086,-1.6014975379377887,
90.42105507765945,-104.54916604781846,-1.6015022146969287,
89.64031160457316,-105.44042702681713,-1.601505950104226,
88.59932191347895,-106.69372949837734,-1.5015123684978349,
87.65201975089994,-107.80974298977718,-1.5015181532772957,
86.20504290979763,-109.52915818998561,-1.401527895928126,
84.66437537680456,-111.40910897596123,-1.401540006713816,
83.71707418275129,-112.56498147944855,-1.3015479110492194,
82.23886665700728,-114.32203975885416,-1.201560111313455,
81.42689256663607,-115.26865812318745,-1.2015668292807362,
80.28180230836253,-116.66810478560488,-1.1015779028348334,
79.18875972085867,-117.89926229676368,-1.1015870063479625,
77.98120944654663,-119.36845969291576,-1.0015996118037975,
76.87775698462426,-120.70368934791074,-1.0016114865999413,
75.68061613252831,-122.148529262903,-0.9016248346740738,
74.53552350752696,-123.52361641996565,-0.9016379819210911,
73.35920191409502,-124.90756281169956,-0.8016514493670641,
72.45353713548553,-125.92282458731644,-0.8016611735693573,
71.46459411688886,-127.09751847435678,-0.7016734488988874,
70.111301807956,-128.68628647438112,-0.7016904667863102,
69.52834566409314,-129.51997392074125,-0.7017010546487796,
68.94539065997762,-130.64594932027265,-0.7017178197735063,
68.59145541080247,-131.49624513397112,-0.6017315733363304,
68.28956923946956,-132.3996819369939,-0.601747126883275,
68.03973409088927,-133.56883486671816,-0.6017689682422258,
67.93563788506648,-134.49662819014534,-0.601787462354892,
67.8731812774442,-135.33031347198772,-0.6018045291231431,
67.89400503045792,-136.26032059075732,-0.6018246590929266,
68.00851944129599,-137.3552928917148,-0.6018494923621773,
68.19590227849504,-138.06054759243267,-0.6018668031950796,
68.47697571748296,-138.91083874504108,-0.6018883761997813,
68.87255943051056,-139.82202275108997,-0.6019126533288599,
69.41388396852248,-140.92142188856835,-0.6019428457257021,
69.87192657597434,-141.8038174385488,-0.701967509250359,
70.49653209053729,-143.10361057806048,-0.7020035692924509,
71.15236801642635,-144.47536840182886,-0.7020419420074973,
71.8498442594801,-145.89251922826338,-0.7020821917090174,
72.59937101478945,-147.39602760579916,-0.7021254324899502,
73.56751051986038,-149.46971796171735,-0.702185044862766,
74.54605888041286,-151.49469116188578,-0.8022444367845836,
75.94101292705525,-154.39763581972028,-0.8023308787086947,
77.40883739659502,-157.53418647258184,-0.9024256335469047,
78.31451681859075,-159.35987485268532,-0.9024822883226946,
79.0224033726883,-160.84898756622164,-1.0025285977619305,
79.68864935907494,-162.20634939271048,-1.1025714465984464,
80.35489698813778,-163.62682135031466,-1.1026162835143367,
80.94827246548948,-164.86239676407112,-1.2026557748488003,
81.52082905816115,-166.0559030858893,-1.2026941956966937,
82.2495369653175,-167.71551667266016,-1.3027472082488316,
82.53061046527556,-168.3388414592415,-1.3027673474235826,
82.70758472918061,-169.1481681672025,-1.3027911672780021,
82.82209848717652,-170.13463670247103,-1.4028190344442422,
82.87415350909737,-171.13439402517892,-1.4028466019714045,
82.84292840051089,-172.13636606125766,-1.4028733078521611,
82.63473215418149,-173.23797984940006,-1.5029005960200053,
82.20792749411545,-174.48906283499792,-1.5029293727580395,
81.72907146796389,-175.49325133789674,-1.5029509228585383,
81.11488419492355,-176.30922477299822,-1.5029657127834568,
80.30290719205173,-177.27909315136392,-1.502982472665792,
78.85592007668589,-178.53460950173536,-1.5029996372831889,
77.63795071123735,-179.23987050915986,-1.503004589390791,
76.2950609057993,-179.9318461810455,-1.503007982090331,
74.49412973010999,-180.5762162821771,-1.5030050135999176,
72.95344773376041,-180.92497568375921,-1.502997149315874,
71.41276501283102,-181.11762662187988,-1.502985217523289,
69.65347247843823,-181.2239233886724,-1.4029688074976292,
67.48818698377502,-181.11321711042126,-1.402942377728337,
65.40618163864632,-180.7212966623612,-1.3029095182988613,
64.04246649909844,-180.20204798066186,-1.3028809141468969,
61.866768730016894,-179.1823726565807,-1.2028305630621077,
60.46141314174226,-178.24240915315454,-1.1027906110038899,
58.88949576432353,-177.12640623564238,-1.102744650356044,
57.64028885308478,-175.62733048435504,-1.0026915626626618,
55.94344868127969,-173.3621073639566,-0.9026141492475475,
54.85039199377782,-171.70249382444234,-0.8025595210558905,
53.809384444980964,-169.9509837486765,-0.8025034898690606,
52.570587096771874,-168.0356184735298,-0.7024421384927493,
51.40465954129696,-166.19885794885886,-0.7023842499150987,
50.03053209884973,-164.15174178688727,-0.6023200244462856,
48.56271345600435,-161.89647869593531,-0.6022507248658187,
47.36555683583291,-160.10400399615648,-0.6021962329304316,
45.856099477426866,-157.80999296445646,-0.5021277214098276,
44.53402254294342,-155.73408760293862,-0.5020670542376138,
42.785134469677374,-153.2219655632025,-0.5019939127377455,
41.4110080128669,-151.0530593573324,-0.5019328303365711,
39.83909109205318,-148.58522261755377,-0.501864537125158,
38.610705987501234,-146.6499247783334,-0.5018119509498504,
36.83058868906054,-143.92079821490907,-0.6017389212138795,
35.112932681050516,-141.24370975308693,-0.6016690675863856,
33.062156320542876,-138.0927609554678,-0.6015887350404654,
30.751130187869336,-134.60523834002265,-0.6015022172541435,
29.04388559934813,-131.90157549755153,-0.7014374246116049,
27.617712836043495,-129.7913472980755,-0.7013875642462466,
25.42119904308815,-126.38575298913662,-0.7013096691721046,
23.90133665804307,-124.09505696423653,-0.8012585700429113,
22.714595445951556,-122.34354507886374,-0.8012202126443313,
20.78874390406098,-119.41623923483954,-0.8011578664246812,
19.05027281979362,-116.80114780809734,-0.9011037497960004,
17.61369255326494,-114.5945966308897,-0.9010593783991041,
15.948092587135989,-111.89757747173645,-0.9010068491770866,
14.813402982570036,-110.13499346839822,-0.9009732686301319,
13.43928380865498,-108.03915700431122,-0.9009341855151121,
11.492615511693735,-104.98231339723442,-0.9008790563712381,
9.847837581613824,-102.53993841727988,-0.9008363544884475,
8.255109954443451,-99.99349101002556,-0.9007934446322992,
6.995502182777782,-97.99951186997777,-0.9007608219838552,
5.715074815602177,-96.15389093006686,-0.9007313026812831,
4.549157460214355,-94.47766402611511,-0.9007051789968372,
3.6226697811953805,-93.14133394612189,-0.8006848228359971,
1.9883040823468026,-90.52956395226568,-0.8006462921302742,
0.3539388936384178,-87.98533003199375,-0.8006101931975174,
-1.3637055533330766,-85.45438310235278,-0.7005757299414768,
-2.2381425213583945,-84.14019420836061,-0.7005584094874635,
-3.0292996609117537,-82.92564891642525,-0.7005427419403603,
-3.3103686026821544,-82.41635918354915,-0.7005362445446366,
-3.508157794244081,-81.81406874041797,-0.7005285545712674,
-3.7267667616570472,-80.60063067315883,-0.7005131454966893,
-3.830866167955957,-79.35176503198355,-0.600497461272191,
-4.111934625771076,-77.19171239020622,-0.6004709828675203,
-4.601202040298737,-74.43379787165502,-0.6004383570208915,
-5.048829598324281,-71.85856447528721,-0.5004090013294302,
-5.465227096904981,-69.34643753420136,-0.500381382868742,
-5.912854382975663,-66.71031064509383,-0.40035351303864886,
-6.308431689259845,-64.09743284418812,-0.40032695198375023,
-6.880977794845587,-60.87008584411782,-0.40029575615650614,
-7.401474063615667,-57.928383938655834,-0.40026879154188677,
-7.755411603520277,-56.065048589509495,-0.30025246865452004,
-8.026069594141493,-54.665608866772075,-0.30024059080091803,
-8.28631751050156,-53.09456064926934,-0.30022757726307603,
-8.52574548835543,-51.535691101887664,-0.30021503693540197,
-8.827632912437744,-49.62696161538351,-0.30020022751539344,
-9.275259178872727,-47.19897794512736,-0.3001823335538045,
-9.587556487195517,-45.47957135299974,-0.30017023363002515,
-10.024772581983992,-43.025016019543905,-0.3001537846314495,
-10.368299220554611,-40.77196231757627,-0.3001394509882722,
-10.68059625729796,-38.990555203590056,-0.3001287664427963,
-10.972073458131774,-37.36636362106045,-0.3001194861758343,
-11.221911107843153,-35.85399493563795,-0.20011119201461725,
-11.409289216466455,-34.766771918671594,-0.20010547418594093,
-11.64871695021651,-33.64079855689942,-0.200099834433356,
-12.013063983580162,-32.691969360515294,-0.20009554923153416,
-12.585609254644755,-31.475208810967047,-0.30009049848889546,
-13.439222840069117,-30.307163204026335,-0.3000865508321606,
-14.199147254841085,-29.53104930186349,-0.3000845359221298,
-15.240139748337711,-28.750506504504404,-0.30008335188006896,
-16.541380586757864,-28.141571887292834,-0.30008386249950547,
-17.853031322075484,-27.84706777652056,-0.4000860985705277,
-19.966246899375623,-27.534848646852872,-0.40009099844823304,
-21.798394014580147,-27.27909391864329,-0.5000958882000699,
-24.41128606044608,-26.967980729817707,-0.5001040201448497,
-27.14909657383103,-26.54947281015114,-0.6001133154218774,
-30.10551546967248,-26.18410734067534,-0.7001250607799925,
-32.52061839138401,-25.837564402578405,-0.7001354915481262,
-35.20637932839291,-25.47441327817763,-0.7001482765293954,
-37.850500602925294,-25.185440971223464,-0.7001622578033411,
-39.08928181390923,-25.057008553352258,-0.7001692180408146,
-39.83879625093003,-24.879862543755692,-0.7001731577625572,
-40.619540201873555,-24.597537028441113,-0.7001769788546426,
-41.31700410420483,-24.072745494698207,-0.7001794429469363,
-41.941597831574796,-23.29109495371123,-0.7001806000471076,
-42.39963298883288,-22.63787439116051,-0.7001812625156711,
-43.461440907977206,-20.84428616803266,-0.7001822593846532,
-44.86677574073822,-18.645479786232464,-0.6001851402687484,
-45.99104269188113,-16.849676897936547,-0.6001881208715334,
-46.896701947118586,-15.381591407923722,-0.600190984977659,
-47.781541272728965,-13.937863261313693,-0.6001942105780032,
-49.57203963735169,-11.163336219891095,-0.6002023818377293,
-51.03983110688136,-8.772991562333958,-0.6002101971290243,
-52.59090121213619,-6.291860079725675,-0.6002198469296771,
-53.50696912643601,-4.789452485157259,-0.6002261500752264,
-55.058039153514116,-2.508715201848274,-0.600238033584468,
-56.46337000220233,-0.23683547369176644,-0.6002498216521714,
-57.806242703968806,1.8036495087876763,-0.5002620991929305,
-58.96173679001218,3.5607031342712165,-0.500273413598288,
-60.08600100240026,5.2911850920501236,-0.5002851084844806,
-60.825101130225306,6.516804694219782,-0.4002932527158216,
-61.741167592716295,8.031391474251501,-0.40030378657708754,
-63.08403821429157,10.048626747613637,-0.4003197980877693,
-64.5414171629146,12.411294079725899,-0.30033855257125985,
-65.73854952113362,14.155062587181925,-0.3003544255756445,
-67.12305750809217,16.497800980848112,-0.3003745013727164,
-68.62207508972187,18.84386171435362,-0.2003969823292815,
-69.71510763977548,20.572129994973686,-0.2004142002662359,
-70.75609077039134,22.227326120707133,-0.200431241647836,
-71.86994246707604,24.00541646208706,-0.2004501693947791,
-73.49387531841722,26.606122813185628,-0.20047904259505422,
-75.00329989107505,28.965469746325635,-0.20050693984154222,
-76.42944539042594,31.21410127250742,-0.20053452992361898,
-77.53288637980623,32.90804843013709,-0.20055640278598652,
-78.5322290901336,34.41710084279177,-0.2005766316702804,
-79.34419427455795,35.777794100886474,-0.20059420584632193,
-79.97919277502332,36.80412674333675,-0.20060800565838655,
-80.56214210347086,37.75627999583145,-0.2006209335386231,
-81.13468121090115,38.76268365446427,-0.20063425858317352,
-81.8737775336434,39.96283969161681,-0.20065114639767678,
-82.29016923957947,41.013529345023684,-0.10066320765344727,
-82.45672333305342,41.85275117058019,-0.10067084027578055,
-82.63368675521869,42.8015810709218,-0.10067945948468271,
-82.74819037341254,43.84562571437712,-0.10068807405033198,
-82.76900537487792,44.81327642842879,-0.10069510590222919,
-82.72735824119027,46.615719975923255,-0.0007075556125659688,
-82.3005451726885,48.20115918355544,-0.0007138849393157898,
-81.57184363052822,50.1851715667671,-0.0007199134721496137,
-81.09298523344728,51.23032131044322,0.0992778346173715,
-80.416337990579,52.24779053448202,0.09927809935891574,
-79.43780417315745,53.28629423805106,0.09928171835567667,
-78.00123574800078,54.58387024332188,0.19928840852287877,
-76.04417181728404,55.988836888884386,0.19929978810547055,
-73.41046539588041,57.55212350061994,0.19931664051376075,
-71.88020949880205,58.4190167352462,0.19932613730756898,
-70.40200491469928,59.12758855320933,0.2993360533245166,
-68.66355227057662,59.864944461450285,0.2993480815193976,
-66.71690280915261,60.45947713719292,0.2993630937333869,
-65.33238766011738,60.84033191623938,0.2993737777598753,
-63.521067692483506,61.205685063811245,0.29938855218075844,
-61.553600227730406,61.41382227624051,0.2994058227516341,
-60.002528226965005,61.52342468991,0.2994195368274539,
-58.20161955087313,61.534489866900444,0.2994361088496511,
-56.61931955217302,61.43262745589445,0.3994513338648318,
-55.10988813530472,61.21672782413047,0.39946663590762554,
-53.714966342031445,60.946579214934346,0.4994811315462293,
-52.455372070663316,60.66868011637896,0.4994942741398596,
-51.01881017046487,60.28117253985464,0.49950961725192045,
-49.57183940008091,59.79402233162027,0.5995256331200096,
-48.28101591535309,59.307978899263475,0.5995400929872226,
-46.698716403556105,58.58832570718917,0.5995585577723155,
-45.29338555548672,57.816637916285984,0.6995757672965119,
-43.70067660618841,56.81466123911372,0.6995959271454382,
-41.50419593179708,55.18714239676754,0.6996249612138108,
-39.83861841841466,53.729019334429815,0.6996480944882357,
-38.47492701101905,52.36057643070773,0.6996679061043771,
-37.24656384909168,51.00320545845156,0.699686252935745,
-36.36172610084384,49.91044461719436,0.6997000483310689,
-35.66426598342552,48.90625636966938,0.6997118072244479,
-35.050084886415725,47.89210395975956,0.6997229478031954,
-33.64475491391397,45.34011530608128,0.5997492654432985,
-32.229014630354044,42.81026987256846,0.4997741517186167,
-30.729995500674598,40.185210070722604,0.4997987190511104,
-27.398839815630204,34.06043933078704,0.2998497331255674,
-15.573219765695132,13.035611577114182,0.09996760162491825,
-9.08785439873655,1.5223360656345724,0.09999334624115752,
-7.401449701203262,-1.3617949742403002,0.09999556041316027,
