-1.8018472230053368,2.9192060315089923,0.0,-2.4238070528317923,77.52336861235882,452.7328039830354,0.0,2453.404948083024,0,0.3753477007595457,0.4257331937380164,-9.811594878992352,12.092517984242672,-0.1582973335405952
-4.863554765590289,0.3427449531111823,0.0,-2.4152957891054307,77.55160714884175,455.5185153630879,4.001525304783215,2449.4034227782404,0,-2.6654650919738936,-2.1318270863932343,-12.952680120049434,9.449344955129195,-0.1582642147995174
-7.903409589185469,-2.2597156088232,0.0,-2.4067790832896168,77.57952777213177,458.3195764397523,8.003214738629712,2445.401733344394,0,-5.684543138569797,-4.715235894966751,-16.07088359777095,6.778862674726517,-0.1581863899340075
-10.921221477893866,-4.888018262780153,0.0,-2.398259597549889,77.60713225958685,461.1337521781716,12.0051097193141,2441.399838363709,0,-8.681698441101505,-7.32434762771308,-19.16601268951845,4.081314316799966,-0.158069365930618
-13.916794211784405,-7.542000580855085,0.0,-2.3897399252267357,77.63442484119393,463.9587787059525,16.007243918548657,2437.397704164475,0,-11.65673556972195,-9.959012465813291,-22.23787111299336,1.3569462834260837,-0.1579186497759014
-16.88992733943795,-10.221493344549756,0.0,-2.381221812876856,77.66141141645906,466.79236387792974,20.00964345700594,2433.3953046260176,0,-14.609450018108395,-12.619074393228995,-25.28626611288809,-1.3939980946613684,-0.1577397484564104
-19.84041740763525,-12.926319548181976,0.0,-2.3727063277872684,77.68809852875285,469.63218792079545,24.01232711105436,2429.3926209719693,0,-17.539629913009694,-15.304370281592654,-28.31100689778529,-4.171277373915282,-0.1575381689586976
-22.768058664729423,-15.656294060466474,0.0,-2.3641941135156768,77.71449265319221,472.4759041585642,28.0153065224382,2425.389641560585,0,-20.447065436261276,-18.014721691712463,-31.31190236680952,-6.974650005291091,-0.1573194182693154
-25.6726433904029,-18.411223711762176,0.0,-2.3556854767983717,77.74059975926899,475.3211398197335,32.0185864042606,2421.386361678763,0,-23.33156445291628,-20.74992058047691,-34.288760421953135,-9.803873656407005,-0.1570890033748166
-28.55396196353379,-21.190907645008178,0.0,-2.347180349620521,77.76642501107804,478.1654969269137,36.022164739776834,2417.3827833432465,0,-26.192935365303363,-23.509748120960943,-37.24138840154028,-12.65870556333322,-0.1568524312617537
-31.411802719357,-23.995137848537077,0.0,-2.338678242321258,77.79197253528656,481.00655326958497,40.02603297187788,2413.378915111145,0,-29.03098158237677,-26.293980451140907,-40.16959357139879,-15.53890297954404,-0.1566152089166792
-34.24595163103545,-26.823699814350743,0.0,-2.330178251665864,77.81724525559869,483.84186346054855,44.03017618210598,2409.374771900917,0,-31.845501826654505,-29.10238856172377,-43.07318312126858,-18.44422317187268,-0.1563828433261458
-37.05619186286128,-29.676373260073227,0.0,-2.321679126182581,77.84224481507405,486.66896007649234,48.03457325888329,2405.37037482414,0,-34.63629057356731,-31.934738331313916,-45.95196367480452,-21.37442291577567,-0.1561608414767061
-39.842303256261935,-32.55293284682354,0.0,-2.3131793595060475,77.86697159748094,489.48535488300575,52.03919705551664,2401.365751027507,0,-37.40313854770367,-34.79079064617329,-48.80574058919893,-24.329257719795176,-0.1559547103549126
-42.604061822084624,-35.45314882151845,0.0,-2.304677306409378,77.8914248412489,492.28854014420494,56.044014538969606,2397.3609335440538,0,-40.145833258720366,-37.67030159424928,-51.63431710379883,-27.30848081354477,-0.1557699569473178
-45.34123928990296,-38.3767875443256,0.0,-2.296171261937657,77.91560284017388,495.0759900170333,60.04898693236132,2393.355961150662,0,-42.86415944012385,-40.573022591544735,-54.43749384374096,-30.311842423017826,-0.1556120882404746
-48.05360284361034,-41.32361178601284,0.0,-2.287659716793499,77.93950320567004,497.84516203011947,64.05406984771723,2389.3508782353065,0,-45.557899863612505,-43.49870095148833,-57.21506691098154,-33.33908742853126,-0.1554866112209352
-50.74091487229229,-44.29338100550518,0.0,-2.2791410268714585,77.96312325909639,500.5934986469684,68.05921343522354,2385.3457346478,0,-48.2268348452034,-46.4470790587262,-59.96683085379466,-36.38995825267017,-0.1553990328752524
-53.40293369703418,-47.2858506250835,0.0,-2.270615382546955,77.98646030834671,503.31842891304296,72.06436245209912,2381.3405856309246,0,-50.87074673386699,-49.41789915701798,-62.69256295904126,-39.46417682359407,-0.1553548601899787
-56.03941205050837,-50.30077374461075,0.0,-2.262078383896853,78.00951282832378,506.01737018619446,76.06945664886877,2377.335491434155,0,-53.489406281733736,-52.4108876008318,-65.39207541464879,-42.561503191224055,-0.1553596001516668
-58.65011132843848,-53.33789086550095,0.0,-2.253550133600182,78.03227926682355,510.3808997259345,80.07443244477429,2373.3305156382494,0,-56.08263626959848,-55.42582876018953,-68.06498560898834,-45.68146876457104,-0.1554184766238123
-61.23486694904376,-56.39694318455042,0.0,-2.245031676077922,78.05477038404877,516.3545834528337,84.07927485227707,2369.3256732307464,0,-58.65024913714591,-58.46249520655002,-70.7110975401711,-48.82381296454903,-0.1555309787601801
-63.79353242896347,-59.47771578459411,0.0,-2.236509073709309,78.07699703597378,522.4627180876945,88.08401315225532,2365.320934930768,0,-61.19205417105928,-61.52065545141436,-73.33035946901485,-51.98844994255663,-0.1556912621458003
-66.32593207957353,-62.5800096881086,0.0,-2.2279913778117786,78.09896511627109,528.7058951267037,92.088669873398,2361.3162782096256,0,-63.70790475632202,-64.60013241653519,-75.92253522634695,-55.17507698923598,-0.1558932796031235
-68.83189934525937,-65.70360598212808,0.0,-2.219488595735842,78.12069255923107,535.0847455686277,96.09325796016812,2357.3116901228555,0,-66.19764833721936,-67.70074485047205,-78.48737729237656,-58.38337330810762,-0.1561309839546004
