-2.090890468002314,3.2640424308538685,0.0,-2.423863620698583,77.44747923566769,452.7328039830354,0.0,2455.1278012382018,0,0.3821433577529519,0.4314312015152772,-9.804134988261271,12.09878735636956,-0.1582973335405952
-5.155628821692599,0.6850235988188704,0.0,-2.415350947654141,77.47663697638593,455.5185153630879,4.005491144987267,2451.1223100932143,0,-2.658817946821954,-2.126155982967914,-12.945389430527085,9.455578145405024,-0.1582642147995174
-8.198471981744099,-1.920007317500735,0.0,-2.4068329923347167,77.50546524708551,458.3195764397523,8.01112225277205,2447.1166789854296,0,-5.678023930645214,-4.70957677304879,-16.063739423462195,6.785075814669972,-0.1581863899340075
-11.219229990573549,-4.550892376471421,0.0,-2.3983124674977496,77.53396616312021,461.1337521781716,12.016934922059326,2443.1108663161426,0,-8.675288206189803,-7.318686097419249,-19.158993394352525,4.087523576948001,-0.158069365930618
-14.217707017949111,-7.207468490347382,0.0,-2.389792027691004,77.56214430853775,463.9587787059525,16.022963021376068,2439.1048382168256,0,-11.650416941947723,-9.95333473195556,-22.230955994413826,1.3631679389985454,-0.1579186497759014
-17.193703158995337,-9.889565649424386,0.0,-2.381273495276365,77.59000595690958,466.79236387792974,20.02923288276221,2435.0985683554395,0,-14.6032069663002,-12.613367088346282,-25.2794349936624,-1.3877473228399184,-0.1577397484564104
-20.14701569327175,-12.597005907080405,0.0,-2.3727580295693467,77.61755805172284,469.63218792079545,24.035763510860622,2431.092037727341,0,-17.53344753062385,-15.29862035825318,-28.304239774123573,-4.164979999649414,-0.1575381689586976
-23.077439818448106,-15.329603022773938,0.0,-2.364246379201507,77.64480749789881,472.4759041585642,28.0425667940419,2427.08523444416,0,-20.440929781470896,-18.00891640494029,-31.30517918007811,-6.968287546096805,-0.1573194182693154
-25.984769010367582,-18.087162533463346,0.0,-2.355738961733956,77.67176072205253,475.3211398197335,32.04964771226413,2423.078153525937,0,-23.325462483412004,-20.74404738378881,-34.282060929307214,-9.797426478328628,-0.1570890033748166
-28.868795116786305,-20.869482095219546,0.0,-2.34723581642571,77.69842336324861,478.1654969269137,36.0570045376836,2419.0707967005183,0,-26.186854811273747,-23.50379455239404,-37.23469211789229,-12.652152783245707,-0.1568524312617537
-31.72930823136039,-23.676352017331578,0.0,-2.3387365480622155,77.72480002556719,481.00655326958497,40.06462902586953,2415.063172212332,0,-29.024910769844432,-26.287933987937816,-40.162879776520285,-15.532222425222294,-0.1566152089166792
