x,y,z
72.00595411008,-136.52048188827837,-0.7018753304381065,
72.31826161909868,-138.27863698937733,-0.7019169431269816,
73.22394217716102,-140.7232233762893,-0.7019810315080619,
75.10816904677387,-144.74438667709384,-0.8020934104180029,
77.57536408813782,-150.02770185820162,-0.8022456823226278,
79.93845590803376,-154.5902591609249,-0.9023843972599508,
82.62426118585357,-159.80270969375357,-1.1025477762342746,
85.51827327495508,-166.00052301532736,-1.302745067808324,
86.14288214607188,-167.81735241544035,-1.402801274967274,
86.34068199089013,-169.93532906800013,-1.502860332247316,
86.16372319202478,-172.1739897715334,-1.5029183055227051,
85.79938113375401,-174.11814645447552,-1.6029664623436872,
84.84167253688526,-176.72992103002085,-1.6030258821324352,
83.33223080675701,-179.01398153353418,-1.603070037428708,
80.531944771172,-181.37001010836204,-1.703101005700006,
77.13828665272558,-183.21122135642645,-1.6031119855877023,
73.41150199604506,-184.20767415091098,-1.6030968784863546,
69.59102523783908,-184.59962485994424,-1.5030654628995777,
65.85382541345453,-184.2309614868167,-1.403015081253379,
62.92860614210477,-183.45486258350007,-1.3029630686117883,
60.25322493819569,-181.9192564774624,-1.2028930206673465,
58.24408578038626,-180.4102192267834,-1.102831267622065,
56.16207511964525,-178.41071389827385,-1.0027560525444628,
54.173754034726,-176.34920468746378,-1.0026812162689254,
51.49836808614145,-172.72329526932353,-0.902559301159144,
48.531500495066695,-168.33013025020378,-0.802417946506111,
45.616683981460575,-163.7686773969284,-0.7022770418205511,
42.3687475637755,-158.8053287549996,-0.6021284534507814,
39.53721480067156,-154.4741617919387,-0.502003331259445,
36.986753234690156,-150.50613450923993,-0.6018926493042187,
33.94702214210807,-145.965712969273,-0.6017696532677874,
29.94956925946414,-139.80884930743358,-0.70161095691941,
25.566949247738794,-133.16484092203717,-0.7014489395829955,
22.61050401035039,-128.6166651035081,-0.8013439307823376,
19.810210799138723,-124.48145617154103,-0.9012521286669468,
17.009919212300986,-120.23553364198226,-0.9011621506218788,
13.19985914330653,-114.23034787028683,-0.9010421513686211,
10.462030631971803,-109.93681490988646,-1.0009612119941593,
7.286984398864211,-105.07531481248645,-1.0008744059197667,
4.767768736082555,-101.09732232929474,-0.9008073827175807,
2.13404443660443,-97.01525557639542,-0.9007422139858186,
-1.009767076496276,-92.11500346317743,-0.9006688873372504,
-3.705948430799655,-88.07390174233863,-0.8006124894802298,
-5.340312441116694,-85.2894153942755,-0.8005755986268888,
-6.662377036327227,-82.63003712006817,-0.8005416440996598,
-7.55763226884272,-78.62768544787122,-0.7004917710261438,
-8.661084272924938,-70.7137672090474,-0.6004000151136211,
-9.910274851710408,-63.22278038229933,-0.5003227526490868,
-11.284383519688063,-55.41625488940163,-0.40025203408865195,
-12.002666902164176,-51.18804257197952,-0.4002178165018293,
-13.012426881692683,-45.11420831124389,-0.40017369117922996,
-14.136694910720294,-38.39822593838149,-0.40013187498536595,
-14.76128887025586,-35.801954940372376,-0.40011810620894117,
-15.958429229509157,-33.437078060212066,-0.4001080804861079,
-17.863445367586518,-31.714348270705685,-0.40010428399403075,
-21.28831177336565,-30.702407240717175,-0.5001098108967241,
-27.36771023034813,-29.96060593084549,-0.7001294438270467,
-34.08211415925294,-29.25644480070319,-0.8001584874297532,
-39.307897678790226,-28.465927190666548,-0.8001849426017653,
-41.9416075260328,-27.434055597073876,-0.800197163405052,
-44.12768782660781,-25.540820885033483,-0.8002040031732758,
-46.02228733455615,-22.536006907283717,-0.7002059996313736,
-48.8641849456222,-18.25464383403381,-0.7002133643931261,
-53.30920158537869,-11.6227924884618,-0.7002333340423568,
-56.60912880071681,-6.433562310759847,-0.7002543726536647,
-59.41979225249975,-2.436735436801196,-0.7002771330125127,
-62.53233881637178,2.6273872064083443,-0.6003069503472743,
-66.08209756623731,8.248409592451402,-0.5003475448963042,
-69.49652766350845,13.295927829722027,-0.4003923921546919,
-72.66111842728279,18.28144536967509,-0.3004400513779686,
-75.0553781251869,22.27163051069684,-0.3004805196099598,
-77.57455545087885,26.26292373833879,-0.300525917840508,
-80.03127276479236,30.136858983979344,-0.3005734779947069,
-83.23749486925449,35.29066565188916,-0.30064107609474,
-85.007157798032,38.978596786070014,-0.3006859961820343,
-85.98566919852925,42.797168625699655,-0.2007237197774412,
-85.98564972552687,46.86152330021018,-0.10075244169336095,
-84.98628116998354,50.99562359150144,-0.000770940014039212,
-82.85223900297248,54.5495709212919,0.0992275597442216,
-80.08319771447606,57.5521540101969,0.19923638276496547,
-73.51454784555581,61.54562146657655,0.2992779535964303,
-66.95631581121415,64.0123282803005,0.29932572998902884,
-60.05456532461025,64.95670267268306,0.2993848204143674,
-53.64208524410571,64.68875225352681,0.4994446873264202,
-48.208135352196386,63.28265390664717,0.5995022378408486,
-42.76377833577618,60.634333787530075,0.7995669153835365,
-37.80868511530453,57.057114994570604,0.899631383980104,
-34.02990631957378,52.97614410997582,0.7996880491154315,
-29.855554576394706,46.42068907907918,0.6997603053188968,
-27.482106127794324,42.42718689540861,0.4997989344348355,
-25.077427555183426,38.07607524166282,0.2998364478809954,
-22.96422510221228,33.84343039304011,0.19986839808733237,
-19.685115382225135,27.833806003042724,0.0999085711778509,
-16.406003412669968,22.094327850183188,0.09994043078272075,
-13.022790464763089,15.956275666321902,0.09996664167741898,
-11.024091118851807,12.443281798421966,0.0999782719823532,
-9.035800871623206,8.880466359576419,0.09998738550530728,
-7.141198876082192,5.562331738696617,0.0999935648982404,
-4.684461134655675,1.1459026764215943,0.0999981766934413,
