-1.15942129085828,2.152774540298453,0.0,-2.42384895885051,77.29278099462573,452.7328039830354,0.0,2445.8498362095943,0,0.3598071742135375,0.4127028066528826,-9.82662330799142,12.079887931434378,-0.1582973335405952
-4.214401266535708,-0.4179914966711904,0.0,-2.4153364151633645,77.32349422524342,455.5185153630879,3.992710942283033,2441.8571252673114,0,-2.680660926297521,-2.1447916217108034,-12.967383823950424,9.436773992685472,-0.1582642147995174
-7.247617920408694,-3.0147351331070324,0.0,-2.406818402284358,77.35386045665734,458.3195764397523,7.985639789971466,2437.8641964196227,0,-5.699441237185827,-4.7281684716523324,-16.08530985994704,6.766316454283494,-0.1581863899340075
-10.258880166228934,-5.637300220285631,0.0,-2.398297646280108,77.38388205257681,461.1337521781716,11.978827482729026,2433.871008726865,0,-8.696342585021519,-7.337281360341041,-19.18020487352757,4.068759927719828,-0.158069365930618
-13.247991011258923,-8.285525376830584,0.0,-2.389776819380208,77.41356384546357,463.9587787059525,15.972307183896095,2429.877529025698,0,-11.671166463109197,-9.971979643958562,-22.25186861389285,1.3443524821094173,-0.1579186497759014
-16.214749365832713,-10.95924221773111,0.0,-2.381257770557984,77.44291236049253,466.79236387792974,19.96610448467996,2425.8837317249145,0,-14.623705980414035,-12.63210698142055,-25.30010481123995,-1.406661106804096,-0.1577397484564104
-19.158951309357544,-13.65827433274714,0.0,-2.372741688127876,77.47193479941295,469.63218792079545,23.96023761242411,2421.8895985971703,0,-17.55374744766625,-15.317500291506544,-28.324719525049485,-4.1840381198935805,-0.1575381689586976
-22.0803908357134,-16.382436923238572,0.0,-2.364229347318013,77.5006383303039,472.4759041585642,27.954717644366603,2417.895118565228,0,-20.46107964852428,-18.0279813231377,-31.325518752141143,-6.987535813689282,-0.1573194182693154
-24.97886022345445,-19.13153686833886,0.0,-2.3557211888982588,77.52902964364185,475.3211398197335,31.94954871711829,2413.900287492476,0,-23.345509186045,-20.76334250275473,-34.3023077491574,-9.81691076766126,-0.1570890033748166
-27.854150138017093,-21.905373064045172,0.0,-2.3472172725418856,77.55711463921342,478.1654969269137,35.944728229154784,2409.9051079804394,0,-26.20684340466521,-23.523365706721844,-37.25489156852956,-12.671919353013754,-0.1568524312617537
-30.70604951242862,-24.70373695687069,0.0,-2.338717220875895,77.5848981757957,481.00655326958497,39.94024703382063,2405.909589175774,0,-29.044884900668908,-26.307828004826096,-40.18307565602549,-15.552318313248575,-0.1566152089166792
-33.53434523784225,-27.526413217901204,0.0,-2.330220218780409,77.61238388381074,483.84186346054855,43.93608962143319,2401.9137465881613,0,-31.85943179831494,-29.11650153857387,-43.086665905883024,-18.457864855271545,-0.1563828433261458
-36.33882170823173,-30.37318049741945,0.0,-2.321725070038318,77.63957406271977,486.66896007649234,47.93223429057418,2397.91760191902,0,-34.650278119809165,-31.949153504927217,-45.96546818481581,-21.388316201384743,-0.1561608414767061
-39.11926027463287,-33.24381219286554,0.0,-2.3132302792393804,77.66646967187525,489.48535488300575,51.9286533066973,2393.921182902897,0,-37.41721419027239,-34.805546195325846,-48.81928764780376,-24.34342887617707,-0.1559547103549126
-41.87543868035059,-36.13807716997409,0.0,-2.3047341474269216,77.69307040121019,492.28854014420494,55.92531305727175,2389.9245231523228,0,-40.16002706192316,-37.68543707809343,-51.647927970121735,-27.32295783238913,-0.1557699569473178
