x,y,z
-1.68829306777226,0.425703179727084,0
-1.7206396943972,0.301828401469577,0
-1.75374895144605,0.174982342649447,0
-1.78761101412945,0.0452034903219129,0
-1.82221605765804,-0.087469668457807,0
-1.85755425724247,-0.222998646634495,0
-1.89361578809339,-0.361344957152932,0
-1.93039082542145,-0.502470112957901,0
-1.96786954443728,-0.646335626994183,0
-2.00604212035153,-0.79290301220656,0
-2.04489872837486,-0.942133781539815,0
-2.08442954371791,-1.09398944793873,0
-2.12462474159131,-1.24843152434808,0
-2.16547449720573,-1.40542152371266,0
-2.2069689857718,-1.56492095897724,0
-2.24909838250017,-1.72689134308661,0
-2.29185286260149,-1.89129418898555,0
-2.3352226012864,-2.05809100961883,0
-2.37919777376555,-2.22724331793125,0
-2.42376855524959,-2.39871262686758,0
-2.46892512094916,-2.57246044937261,0
-2.5146576460749,-2.74844829839112,0
-2.56095630583747,-2.92663768686788,0
-2.6078112754475,-3.10699012774769,0
-2.65521273011565,-3.28946713397532,0
-2.70315084505257,-3.47403021849555,0
-2.75161579546888,-3.66064089425317,0
-2.80059775657526,-3.84926067419296,0
-2.85008690358233,-4.0398510712597,0
-2.90007341170074,-4.23237359839818,0
-2.95054745614115,-4.42678976855316,0
-3.0014992121142,-4.62306109466945,0
-3.05291885483052,-4.82114908969181,0
-3.10479655950078,-5.02101526656503,0
-3.15712250133561,-5.22262113823389,0
-3.20988685554567,-5.42592821764318,0
-3.26307979734159,-5.63089801773767,0
-3.31669150193402,-5.83749205146215,0
-3.37071214453361,-6.0456718317614,0
-3.42513190035101,-6.2553988715802,0
-3.47994094459686,-6.46663468386334,0
-3.53512945248181,-6.67934078155558,0
-3.5906875992165,-6.89347867760173,0
-3.64660556001158,-7.10900988494656,0
-3.70287351007769,-7.32589591653484,0
-3.75948162462549,-7.54409828531137,0
-3.81642007886561,-7.76357850422092,0
-3.87367904800871,-7.98429808620827,0
-3.93124870726542,-8.20621854421822,0
-3.9891192318464,-8.42930139119553,0
-4.0472807969623,-8.653508140085,0
-4.10572357782375,-8.8788003038314,0
-4.1644377496414,-9.10513939537951,0
-4.2234134876259,-9.33248692767413,0
-4.2826409669879,-9.56080441366002,0
-4.34211036293804,-9.79005336628197,0
-4.40181185068696,-10.0201952984848,0
-4.46173560544533,-10.2511917232132,0
-4.52187180242376,-10.483004153412,0
-4.58221061683293,-10.715594102026,0
-4.64274222388346,-10.948923082,0
-4.70345679878602,-11.1829526062787,0
-4.76434451675124,-11.417644187807,0
-4.82539555298976,-11.6529593395296,0
-4.88660008271224,-11.8888595743913,0
-4.94794828112933,-12.1253064053368,0
-5.00943032345166,-12.3622613453111,0
-5.07103638488988,-12.5996859072587,0
-5.13275664065464,-12.8375416041246,0
-5.1945812659566,-13.0757899488535,0
-5.25650043600638,-13.3143924543902,0
-5.31850432601463,-13.5533106336795,0
-5.38058311119202,-13.7925059996661,0
-5.44272696674917,-14.0319400652948,0
-5.50492606789674,-14.2715743435105,0
-5.56717058984536,-14.5113703472579,0
-5.6294507078057,-14.7512895894817,0
-5.69175659698839,-14.9912935831268,0
-5.75407843260408,-15.2313438411379,0
-5.81640638986341,-15.4714018764599,0
-5.87873064397704,-15.7114292020375,0
-5.94104137015561,-15.9513873308155,0
-6.00332874360975,-16.1912377757386,0
-6.06558293955013,-16.4309420497517,0
-6.12779413318738,-16.6704616657995,0
-6.18995249973216,-16.9097581368269,0
-6.2520482143951,-17.1487929757785,0
-6.31407145238686,-17.3875276955992,0
-6.37601238891808,-17.6259238092338,0
-6.4378611991994,-17.863942829627,0
-6.49960805844147,-18.1015462697237,0
-6.56124314185494,-18.3386956424686,0
-6.62275662465046,-18.5753524608064,0
-6.68413868203866,-18.811478237682,0
-6.7453794892302,-19.0470344860402,0
-6.80646922143573,-19.2819827188257,0
-6.86739805386588,-19.5162844489834,0
-6.9281561617313,-19.7499011894579,0
-6.98873372024264,-19.9827944531941,0
-7.04912090461055,-20.2149257531368,0
-7.10930789004568,-20.4462566022307,0
-7.16928485175866,-20.6767485134206,0
-7.22904196496014,-20.9063629996514,0
-7.28856940486077,-21.1350615738677,0
-7.3478573466712,-21.3628057490144,0
-7.40689596560207,-21.5895570380363,0
-7.46567543686403,-21.8152769538781,0
-7.52418593566772,-22.0399270094846,0
-7.58241763722379,-22.2634687178006,0
-7.64036071674289,-22.485863591771,0
-7.69800534943566,-22.7070731443403,0
-7.75534171051275,-22.9270588884535,0
-7.8123599751848,-23.1457823370554,0
-7.86905031866247,-23.3632050030906,0
-7.92540291615639,-23.579288399504,0
-7.98140794287721,-23.7939940392405,0
-8.03705557403557,-24.0072834352446,0
-8.09233598484214,-24.2191181004613,0
-8.14723935050754,-24.4294595478353,0
-8.20175584624243,-24.6382692903115,0
-8.25587564725745,-24.8455088408345,0
-8.30958892876325,-25.0511397123491,0
-8.36288586597047,-25.2551234178002,0
-8.41575663408976,-25.4574214701326,0
-8.46819140833177,-25.6579953822909,0
-8.52018036390714,-25.8568066672201,0
-8.57171367602652,-26.0538168378648,0
-8.62278151990055,-26.2489874071698,0
-8.67337407073989,-26.44227988808,0
-8.72348150375517,-26.6336557935402,0
-8.77309399415704,-26.823076636495,0
-8.82220171715615,-27.0105039298893,0
-8.87079484796314,-27.1958991866679,0
