x,y,z
-8.78568409433415,-23.9104903340803,14.63
-8.73464100404199,-23.717113492309,14.63
-8.68359791374982,-23.5237366505378,14.63
-8.63255482345766,-23.3303598087665,14.63
-8.5815117331655,-23.1369829669952,14.63
-8.53046864287334,-22.943606125224,14.63
-8.47942555258117,-22.7502292834527,14.63
-8.42838246228901,-22.5568524416815,14.63
-8.37733937199685,-22.3634755999102,14.63
-8.32629628170469,-22.170098758139,14.63
-8.27525319141253,-21.9767219163677,14.63
-8.22421010112037,-21.7833450745964,14.63
-8.1731670108282,-21.5899682328252,14.63
-8.12212392053604,-21.3965913910539,14.63
-8.07108083024388,-21.2032145492827,14.63
-8.02003773995172,-21.0098377075114,14.63
-7.96899464965955,-20.8164608657402,14.63
-7.91795155936739,-20.6230840239689,14.63
-7.86690846907523,-20.4297071821976,14.63
-7.81586537878307,-20.2363303404264,14.63
-7.7648222884909,-20.0429534986551,14.63
-7.71377919819874,-19.8495766568839,14.63
-7.66273610790658,-19.6561998151126,14.63
-7.61169301761442,-19.4628229733413,14.63
-7.56064992732226,-19.2694461315701,14.63
-7.50960683703009,-19.0760692897988,14.63
-7.45856374673793,-18.8826924480276,14.63
-7.40752065644577,-18.6893156062563,14.63
-7.35647756615361,-18.4959387644851,14.63
-7.30543447586145,-18.3025619227138,14.63
-7.25439138556928,-18.1091850809425,14.63
-7.20334829527712,-17.9158082391713,14.63
-7.15230520498496,-17.7224313974,14.63
-7.1012621146928,-17.5290545556288,14.63
-7.05021902440063,-17.3356777138575,14.63
-6.99917593410847,-17.1423008720863,14.63
-6.94813284381631,-16.948924030315,14.63
-6.89708975352415,-16.7555471885437,14.63
-6.84604666323199,-16.5621703467725,14.63
-6.79500357293983,-16.3687935050012,14.63
-6.74396048264766,-16.17541666323,14.63
-6.6929173923555,-15.9820398214587,14.63
-6.64187430206334,-15.7886629796874,14.63
-6.59083121177118,-15.5952861379162,14.63
-6.53978812147901,-15.4019092961449,14.63
-6.48874503118685,-15.2085324543737,14.63
-6.43770194089469,-15.0151556126024,14.63
-6.38665885060253,-14.8217787708311,14.63
-6.33561576031036,-14.6284019290599,14.63
-6.2845726700182,-14.4350250872886,14.63
-6.23352957972604,-14.2416482455174,14.63
-6.18248648943388,-14.0482714037461,14.63
-6.13144339914172,-13.8548945619749,14.63
-6.08040030884955,-13.6615177202036,14.63
-6.02935721855739,-13.4681408784323,14.63
-5.97831412826523,-13.2747640366611,14.63
-5.92727103797307,-13.0813871948898,14.63
-5.87622794768091,-12.8880103531186,14.63
-5.82518485738874,-12.6946335113473,14.63
-5.77414176709658,-12.5012566695761,14.63
-5.72309867680442,-12.3078798278048,14.63
-5.67205558651226,-12.1145029860335,14.63
-5.6210124962201,-11.9211261442623,14.63
-5.56996940592793,-11.727749302491,14.63
-5.51892631563577,-11.5343724607198,14.63
-5.46788322534361,-11.3409956189485,14.63
-5.41684013505145,-11.1476187771772,14.63
-5.36579704475928,-10.954241935406,14.63
-5.31475395446712,-10.7608650936347,14.63
-5.26371086417496,-10.5674882518635,14.63
-5.2126677738828,-10.3741114100922,14.63
-5.16162468359064,-10.180734568321,14.63
-5.11058159329847,-9.9873577265497,14.63
-5.05953850300631,-9.79398088477844,14.63
-5.00849541271415,-9.60060404300718,14.63
-4.95745232242199,-9.40722720123592,14.63
-4.90640923212983,-9.21385035946467,14.63
-4.85536614183766,-9.02047351769341,14.63
-4.8043230515455,-8.82709667592215,14.63
-4.75327996125334,-8.63371983415089,14.63
-4.70226117298326,-8.44033658343267,14.63
-4.65130336861769,-8.24693724999473,14.63
-4.60034556425212,-8.05353791655678,14.63
-4.54938775988654,-7.86013858311885,14.63
-4.49842995552097,-7.6667392496809,14.63
-4.4474721511554,-7.47333991624296,14.63
-4.39651434678982,-7.27994058280502,14.63
-4.34555654242425,-7.08654124936708,14.63
-4.29459873805868,-6.89314191592914,14.63
-4.24364093369311,-6.6997425824912,14.63
-4.19268312932753,-6.50634324905325,14.63
-4.14172532496196,-6.31294391561531,14.63
-4.09076752059639,-6.11954458217737,14.63
-4.03980971623081,-5.92614524873943,14.63
-3.98885191186524,-5.73274591530149,14.63
-3.93789410749967,-5.53934658186355,14.63
-3.88693630313409,-5.34594724842561,14.63
-3.83597849876852,-5.15254791498767,14.63
-3.78502069440295,-4.95914858154973,14.63
-3.73406289003738,-4.76574924811179,14.63
-3.6831050856718,-4.57234991467384,14.63
-3.63214728130623,-4.3789505812359,14.63
-3.58118947694066,-4.18555124779796,14.63
-3.53023167257508,-3.99215191436002,14.63
-3.47927386820951,-3.79875258092208,14.63
-3.42952885026645,-3.60504706693224,14.63
-3.38257980320203,-3.41063568100091,14.63
-3.3356307561376,-3.21622429506957,14.63
-3.28868170907318,-3.02181290913824,14.63
-3.24173266200875,-2.82740152320691,14.63
-3.19478361494433,-2.63299013727557,14.63
-3.1478345678799,-2.43857875134424,14.63
-3.10088552081548,-2.2441673654129,14.63
-3.05393647375105,-2.04975597948156,14.63
-3.00698742668663,-1.85534459355023,14.63
-2.9600383796222,-1.6609332076189,14.63
-2.91308933255778,-1.46652182168756,14.63
-2.86614028549335,-1.27211043575623,14.63
-2.81919123842893,-1.07769904982489,14.63
-2.7722421913645,-0.883287663893558,14.63
-2.72529314430008,-0.688876277962221,14.63
-2.67834409723565,-0.49446489203089,14.63
-2.63139505017123,-0.300053506099553,14.63
-2.58561172168021,-0.105370772249243,14.63
-2.54187901706083,0.089789291664132,14.63
-2.49814631244145,0.284949355577514,14.63
-2.45441360782208,0.480109419490889,14.63
-2.40748093700463,0.674505407023895,14.63
-2.35586738524893,0.867730770977914,14.63
-2.30425383349324,1.06095613493193,14.63
-2.24658095421687,1.25243913803314,14.63
-2.1851006705514,1.44275512454088,14.63
-2.1185287311049,1.63124750769982,14.63
-2.04520312849199,1.81732103080683,14.63
-1.96196488999503,1.99912337287276,14.63
-1.87708417297896,2.18021799973629,14.63
-1.79213299568701,2.36127956004962,14.63
-1.7070788433282,2.5422927948324,14.63
-1.6220246909694,2.72330602961519,14.63
-1.53097190133014,2.90135428223944,14.63
-1.43592944652024,3.07732851837561,14.63
-1.34066465808642,3.25317956323794,14.63
-1.23991730841098,3.42593760881891,14.63
-1.13738629839322,3.59765654191815,14.63
-1.03269593081922,3.76798320112737,14.63
-0.918599059013816,3.93224489430086,14.63
-0.799347370556822,4.09265651976462,14.63
-0.674224827423019,4.24868327772532,14.63
-0.549102284289211,4.40471003568603,14.63
-0.418218294437913,4.55589134400785,14.63
-0.281564044713235,4.70185554216645,14.63
-0.14244285873895,4.84554025121063,14.63
-0.00313218667012456,4.98903897202348,14.63
0.139388347118341,5.12934765401023,14.63
0.281744824694745,5.26982148320571,14.63
0.42273847805641,5.41166925270432,14.63
0.568861467892827,5.5481711033095,14.63
0.723655522962724,5.67447422272985,14.63
0.885608207090534,5.7917327035073,14.63
1.05080188414198,5.9044759918318,14.63
1.21907855291305,6.01245897499992,14.63
